PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
99317552,2022,article,2,1,['Bunga Putri Nauli'],['University of Indonesia'],"[{'item': 23934777}, {'item': 65560158}, {'item': 56633178}, {'item': 38874572}, {'item': 17441083}, {'item': 1313004}, {'item': 56759999}, {'item': 37385433}, {'item': 18844785}, {'item': 50771432}]",Pandemic,Sustainable development,Government (linguistics),"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.52, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1700000, 'currency': 'IDR', 'value_usd': 130, 'provenance': 'doaj'}",Missing,-1.8803128665695001
54460594,2022,article,0,2,"['Olebogeng Selebi', 'Sandy Oupa Mhlongo']","['University of Pretoria', 'University of Pretoria']","[{'item': 23070171}, {'item': 49051225}, {'item': 65417473}, {'item': 40133428}, {'item': 67283742}, {'item': 72281718}, {'item': 60245115}, {'item': 91556624}, {'item': 46589494}, {'item': 40686264}, {'item': 11465302}, {'item': 28680255}, {'item': 54288190}, {'item': 3829178}, {'item': 97138363}, {'item': 7663089}, {'item': 87907167}, {'item': 56744592}, {'item': 10953909}]",Stakeholder,Poverty,Economic growth,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.4940185054496094
86431207,2022,book-chapter,0,3,"['José Luís Solleiro', 'Araceli Olivia Mejía-Chávez', 'Rosario Castañón-Ibarra']","['Universidad Nacional Autónoma de México', 'Universidad Nacional Autónoma de México', 'Universidad Nacional Autónoma de México']","[{'item': 77353906}, {'item': 13166421}, {'item': 68097366}, {'item': 683379}, {'item': 29320839}, {'item': 57829894}, {'item': 43334174}, {'item': 84667800}, {'item': 2930378}, {'item': 81992463}, {'item': 96816801}, {'item': 89323312}, {'item': 28301654}, {'item': 53484088}, {'item': 73769933}]",Software deployment,Information and Communications Technology,Business,"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.66, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.9966473620114216
3043170,2023,article,21,5,"['Jiawei Liu', 'Li Ji', 'Yanan Sun', 'Yung‐ho Chiu', 'Haoxiang Zhao']","['Vrije Universiteit Amsterdam', 'Nanjing Normal University', 'Nantong University', 'Soochow University', 'Jiangxi Agricultural University']","[{'item': 42569057}, {'item': 80598048}, {'item': 38387026}, {'item': 13108512}, {'item': 54419753}, {'item': 14652854}, {'item': 27158906}, {'item': 75922939}, {'item': 49536712}, {'item': 1420405}, {'item': 50313846}, {'item': 91712945}, {'item': 95022501}, {'item': 32272002}, {'item': 27345094}, {'item': 5262394}, {'item': 58675040}, {'item': 78125587}, {'item': 11777565}, {'item': 6431340}, {'item': 1299395}, {'item': 6638043}, {'item': 64603155}, {'item': 75074056}, {'item': 66611962}, {'item': 99997516}, {'item': 61602795}, {'item': 80253590}, {'item': 66258470}, {'item': 34269400}, {'item': 68936974}, {'item': 4149453}, {'item': 56481290}, {'item': 84907158}, {'item': 96459240}, {'item': 79949717}, {'item': 46056216}, {'item': 171536}, {'item': 63725995}, {'item': 72002648}, {'item': 17441083}, {'item': 5696373}, {'item': 63316106}, {'item': 82086744}, {'item': 22753806}, {'item': 37781220}, {'item': 80709247}, {'item': 177491}, {'item': 43270334}, {'item': 4060123}, {'item': 20064930}, {'item': 16772775}, {'item': 92755578}, {'item': 69617622}, {'item': 40182362}, {'item': 14583819}, {'item': 90938263}, {'item': 15325080}, {'item': 7664781}, {'item': 47991963}, {'item': 50545158}, {'item': 61834540}, {'item': 96776286}, {'item': 54867549}, {'item': 78769831}, {'item': 7841226}, {'item': 9126918}, {'item': 89483582}, {'item': 46217190}, {'item': 6442354}, {'item': 29950948}, {'item': 28723170}, {'item': 44858730}, {'item': 93129100}, {'item': 54451501}, {'item': 63247116}, {'item': 89072690}, {'item': 24705192}, {'item': 51920360}, {'item': 16645045}, {'item': 45900221}, {'item': 29490959}, {'item': 90020004}, {'item': 684301}, {'item': 41247970}]",Urban agglomeration,Sustainable development,Data envelopment analysis,"[{'display_name': 'Sustainable cities and communities', 'score': 0.81, 'id': 'https://metadata.un.org/sdg/11'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.26760517285251395
47465158,2023,review,11,9,"['Rajat Gera', 'Priyanka Chadha', 'Sonali P. Banerjee', 'Mona Sharma', 'Amit Pandey', 'Shivani Kampani', 'Saurav Dixit', 'Suresh Kumar Tummala', 'M. Abdulfadhil Gatea']","['Woxsen School of Business', 'Amity University', 'Amity University', 'Manav Rachna International Institute of Research and Studies', 'Manav Rachna International Institute of Research and Studies', 'KR Mangalam University', 'Uttaranchal University', 'Institute of Engineering', 'Iraqi University', 'University of Kufa']","[{'item': 88608253}, {'item': 22735862}, {'item': 59736282}, {'item': 48801451}, {'item': 35937302}, {'item': 171536}, {'item': 45962888}, {'item': 90389726}, {'item': 43303656}, {'item': 59647765}, {'item': 62912805}, {'item': 74539176}, {'item': 86951085}, {'item': 91088866}]",Sustainability,Industrialisation,Business,"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.62, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.3602827260008092
11411609,2023,article,5,2,"['Mojtaba Dorri', 'Mojtaba Mehrabanian']","['University Of Bristol Dental Hospital', 'University of Debrecen']","[{'item': 76752463}, {'item': 96459240}, {'item': 68062316}, {'item': 22910581}, {'item': 31907945}, {'item': 51377839}, {'item': 94640963}, {'item': 48005253}, {'item': 14342783}, {'item': 26725662}, {'item': 43370884}, {'item': 35797779}]",Dentistry,Medicine,,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.17746660614023
89519964,2023,book-chapter,2,4,"['U. Ramya', 'Maria Boaler', 'M. Krishna Murthy', 'A. Pushpa']",[],"[{'item': 58680254}, {'item': 17240860}, {'item': 83777297}, {'item': 13687029}, {'item': 80765547}, {'item': 89901804}, {'item': 58555059}, {'item': 26058528}, {'item': 37267170}, {'item': 31143657}, {'item': 89970708}]",Marketing,Business,Tourism,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.52406858455105
42117941,2023,preprint,2,7,"['M. Saef Ullah Miah', 'Junaida Sulaiman', 'Md. Imamul Islam', 'Md Masuduzzaman', 'Nimay Chandra Giri', 'Subrata K. Sarker', 'S. M. Muyeen']","['Universiti Malaysia Pahang Al-Sultan Abdullah', 'Centurion University of Technology and Management', 'Rajshahi University of Engineering and Technology', 'Qatar University']","[{'item': 55761804}, {'item': 97821126}, {'item': 17636589}, {'item': 26939759}, {'item': 35950327}, {'item': 37085843}, {'item': 80112648}, {'item': 87265065}, {'item': 82727225}, {'item': 3266092}, {'item': 1489565}, {'item': 9475289}, {'item': 95638364}, {'item': 80320825}, {'item': 29478408}, {'item': 84634072}, {'item': 80837833}, {'item': 75036095}, {'item': 49400547}, {'item': 86173280}, {'item': 8109234}, {'item': 25188062}, {'item': 82474211}, {'item': 43637866}, {'item': 6705449}, {'item': 28411570}, {'item': 21156368}, {'item': 62451531}, {'item': 20272832}, {'item': 96921387}, {'item': 192372}, {'item': 64897523}]",Renewable energy,Smart grid,Term (time),"[{'display_name': 'Affordable and clean energy', 'score': 0.86, 'id': 'https://metadata.un.org/sdg/7'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.261264361568849
63684776,2023,article,1,1,['Hasan Arda Burhan'],['Dumlupinar University'],"[{'item': 42569057}, {'item': 30693015}, {'item': 61628012}, {'item': 38905004}, {'item': 8174839}, {'item': 35448777}, {'item': 8984888}, {'item': 74914050}, {'item': 32020775}, {'item': 14045571}, {'item': 95638671}, {'item': 37888737}, {'item': 38362406}, {'item': 60064749}, {'item': 58478660}, {'item': 7991774}, {'item': 65560158}, {'item': 20511809}, {'item': 51183488}, {'item': 8543400}, {'item': 81977424}, {'item': 61935194}, {'item': 95290718}, {'item': 97708020}, {'item': 50476470}, {'item': 171536}, {'item': 97875932}, {'item': 15830023}, {'item': 77991461}, {'item': 42559490}, {'item': 29893688}, {'item': 68021128}, {'item': 35922407}, {'item': 7157544}, {'item': 10957323}, {'item': 42539529}, {'item': 70944285}, {'item': 54254834}, {'item': 87212237}, {'item': 13832208}, {'item': 80722006}, {'item': 99502400}]",Multiple-criteria decision analysis,Context (archaeology),Sustainability,"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.63, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.2109740844438674
78519203,2023,book-chapter,1,2,"['Maria A. Maksakova', 'Angelina A. Kolomeytseva']","['Moscow State Institute of International Relations', 'Moscow State Institute of International Relations']","[{'item': 9583235}, {'item': 77121869}, {'item': 36436742}, {'item': 1347761}, {'item': 95507002}, {'item': 36327874}, {'item': 94278994}]",Economic union,Sustainable development,Customs union,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-5.545719832083031
60447814,2023,article,1,4,"['María do Rosário Cabrita', 'Lina Užienė', 'Alexeis García-Pérez', 'Jose Maria Viedma']","['Universidade Nova de Lisboa', 'Kaunas University of Technology', 'Coventry University', 'Universitat Politècnica de Catalunya']","[{'item': 24399651}, {'item': 25960050}, {'item': 27618149}, {'item': 78675431}, {'item': 64572}, {'item': 28039237}, {'item': 88600531}, {'item': 16756992}, {'item': 65560158}, {'item': 64406398}, {'item': 56688773}, {'item': 35008420}, {'item': 36255690}, {'item': 13782100}, {'item': 99004192}, {'item': 38342387}, {'item': 43806184}, {'item': 1095129}, {'item': 13460510}, {'item': 38674916}, {'item': 57355308}, {'item': 28097235}, {'item': 25238240}, {'item': 11885701}, {'item': 74161304}, {'item': 78462397}, {'item': 11890236}]",Sustainable development,Sustainability,Prosperity,"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.47, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.613045694496177
74735161,2023,article,1,2,"['Mansor Ibrahim', 'Sharika Tasnim']","['International Islamic University Malaysia', 'International Islamic University Malaysia']","[{'item': 77011557}, {'item': 49013844}, {'item': 59487310}, {'item': 85043921}, {'item': 31010686}, {'item': 83915579}, {'item': 68060103}, {'item': 13404370}, {'item': 35808197}, {'item': 47114614}, {'item': 82848371}, {'item': 31796988}, {'item': 19423279}, {'item': 70074288}, {'item': 78295361}, {'item': 92757284}, {'item': 53425578}, {'item': 75555551}, {'item': 4279739}, {'item': 82679305}, {'item': 8148342}, {'item': 56786236}, {'item': 67072999}, {'item': 84111847}, {'item': 72621897}, {'item': 6952793}, {'item': 94366852}, {'item': 8423939}, {'item': 3250575}, {'item': 3619958}, {'item': 66432460}, {'item': 52677175}, {'item': 66284327}, {'item': 11274784}, {'item': 30186817}]",Flood myth,Prosperity,Business,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-2.0765177213068187
27305747,2023,article,0,2,"['M Liphadzi', 'Y Yeko']",[],"[{'item': 4373634}, {'item': 37078021}, {'item': 11507162}, {'item': 76386463}, {'item': 29570079}, {'item': 60162700}, {'item': 48027755}, {'item': 96735932}, {'item': 81855733}, {'item': 8112957}]",Knowledge management,Computer science,Innovation management,"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.65, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.734789615866703
99457536,2023,review,0,7,"['Liliana Zareli Calderon Fernandez', 'Lia Harumi Gala Shinzato', 'Pierre Alexis Quispe Fernandez', 'Jimmy Elias Sanchez Gomez', 'Leslie Antoane Torres Veliz', 'Gabriela Urteaga Condori', 'Edwing Mishael Vasquez Holgado']",['Peruvian University of Applied Sciences'],"[{'item': 44758366}, {'item': 53782459}, {'item': 2447033}, {'item': 49730538}, {'item': 20950631}, {'item': 129903}, {'item': 85229506}, {'item': 10500955}, {'item': 76617448}, {'item': 7018444}, {'item': 14190139}, {'item': 92843201}, {'item': 5351052}, {'item': 48801451}, {'item': 93618216}, {'item': 54831114}, {'item': 17173033}, {'item': 95574796}, {'item': 85704731}, {'item': 72966758}, {'item': 59508151}, {'item': 171536}, {'item': 32495041}, {'item': 6503683}, {'item': 96850754}, {'item': 34961626}, {'item': 34102608}, {'item': 17975275}, {'item': 7392242}, {'item': 62925189}, {'item': 36869568}, {'item': 44580075}, {'item': 8395234}, {'item': 79914022}, {'item': 69276979}, {'item': 91805942}, {'item': 4575926}, {'item': 84041705}, {'item': 3537760}, {'item': 56242610}, {'item': 43256871}, {'item': 20365650}, {'item': 50970374}, {'item': 12126865}, {'item': 58391106}]",Period (music),Relation (database),Computer science,"[{'display_name': 'Affordable and clean energy', 'score': 0.4, 'id': 'https://metadata.un.org/sdg/7'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.5608595027026189
32024093,2023,article,0,3,"['Xuan Liang', 'Meng Liu', 'YiHong Huang']","['Chongqing Technology and Business University', 'Chongqing Technology and Business University', 'Guangxi University']","[{'item': 4070934}, {'item': 90184569}, {'item': 75016863}, {'item': 23727811}, {'item': 33246606}, {'item': 98374544}, {'item': 87055528}, {'item': 61340233}, {'item': 72339638}, {'item': 33526419}, {'item': 19403190}, {'item': 68507102}, {'item': 90110388}, {'item': 30720118}, {'item': 55877902}, {'item': 17788869}, {'item': 54303199}, {'item': 11615048}, {'item': 57576696}, {'item': 20289455}, {'item': 71385892}, {'item': 6749094}, {'item': 13800742}, {'item': 98146048}, {'item': 21229014}, {'item': 45888372}, {'item': 16189120}, {'item': 76944815}, {'item': 81876614}, {'item': 91246381}, {'item': 42652329}, {'item': 88030121}, {'item': 95363266}, {'item': 10810979}, {'item': 77953787}, {'item': 81990040}, {'item': 11829167}, {'item': 26164443}, {'item': 80942098}, {'item': 29855864}, {'item': 73447460}, {'item': 92258541}, {'item': 88030877}, {'item': 48694083}, {'item': 48856288}, {'item': 77699936}, {'item': 14189173}, {'item': 78064808}, {'item': 71736011}, {'item': 81024776}, {'item': 16148341}, {'item': 11254855}, {'item': 1398608}, {'item': 41837548}, {'item': 9366461}, {'item': 74550094}, {'item': 85313934}, {'item': 71741139}, {'item': 58808586}, {'item': 94886406}, {'item': 44303803}, {'item': 76701574}, {'item': 22062334}, {'item': 3615207}, {'item': 67406376}]",Sustainable development,Sustainability,Architecture,"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.56, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-0.8114726038197976
82431506,2024,article,6,1,['Evaldo Costa'],['Iscte – Instituto Universitário de Lisboa'],"[{'item': 87856642}, {'item': 40073529}, {'item': 18958243}, {'item': 50769693}, {'item': 34375019}, {'item': 92642499}, {'item': 37044524}, {'item': 95380537}, {'item': 95236594}, {'item': 64716627}, {'item': 93035190}, {'item': 41668690}, {'item': 9123372}, {'item': 37040310}, {'item': 74602283}, {'item': 54087695}, {'item': 20235785}, {'item': 59947452}, {'item': 68966235}, {'item': 23041082}, {'item': 28966106}, {'item': 99389505}, {'item': 22808179}, {'item': 88198540}, {'item': 85027573}, {'item': 14578653}, {'item': 924681}, {'item': 9697913}, {'item': 83705871}, {'item': 73300790}, {'item': 55358630}, {'item': 69149782}, {'item': 67512228}, {'item': 57131556}, {'item': 45333210}, {'item': 85802657}, {'item': 5401847}, {'item': 39577677}, {'item': 10529297}, {'item': 64047155}]",Dance,Transformation (genetics),Sustainable development,"[{'display_name': 'Industry, innovation and infrastructure', 'score': 0.64, 'id': 'https://metadata.un.org/sdg/9'}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 860, 'currency': 'GBP', 'value_usd': 1054, 'provenance': 'doaj'}",Missing,-2.690451586314603
