PMID,year,type,num_citations,num_authors,authors,institutions,c04_referencelist,subfield,field,domain,sustainable_development_goals,keyword_analysis,collaborative_index,license,journal_impact_factor,citations_geographical,page_count,publisher,apc_paid,open_access_status,Novelty
72746503,2021,book-chapter,4,3,"['Sandra Ricart', 'Rubén Alejandro Villar Navascués', 'Antonio M. Rico Amorós']","['Kathmandu University', 'University of Alicante']","[{'item': 98958692}, {'item': 51920350}, {'item': 41303003}, {'item': 7086353}, {'item': 78470238}, {'item': 85423677}, {'item': 20621845}, {'item': 46574372}, {'item': 79015548}, {'item': 46557718}, {'item': 81730174}, {'item': 96116939}, {'item': 51954809}, {'item': 85600611}, {'item': 10991454}, {'item': 8200672}, {'item': 36462196}, {'item': 34548721}, {'item': 6018560}, {'item': 18547293}, {'item': 49036604}, {'item': 5784574}, {'item': 52360910}, {'item': 23477087}, {'item': 72841369}, {'item': 21615429}, {'item': 93757569}, {'item': 64424074}, {'item': 67555959}, {'item': 96520988}, {'item': 64124677}, {'item': 19289067}, {'item': 5079639}, {'item': 37333187}, {'item': 28418625}, {'item': 58675040}, {'item': 8836992}, {'item': 89151777}, {'item': 14530456}, {'item': 27135055}, {'item': 86543209}, {'item': 20407192}, {'item': 23351143}, {'item': 91700651}, {'item': 67413911}, {'item': 44444282}, {'item': 6974659}, {'item': 30494029}, {'item': 60476314}, {'item': 49233059}, {'item': 66729545}, {'item': 97863946}, {'item': 35345450}, {'item': 69883037}, {'item': 88089345}, {'item': 66845788}, {'item': 20431759}, {'item': 7461016}, {'item': 13416709}, {'item': 6893658}, {'item': 7932461}, {'item': 8824449}, {'item': 34957768}, {'item': 95967602}, {'item': 83563468}, {'item': 22268441}, {'item': 50641625}, {'item': 97625674}, {'item': 51106770}, {'item': 12483307}, {'item': 43736439}, {'item': 35487131}, {'item': 84969021}, {'item': 68607183}, {'item': 51868507}, {'item': 62178241}, {'item': 79961168}, {'item': 96137171}, {'item': 96318869}, {'item': 23939745}, {'item': 67780165}, {'item': 41201125}, {'item': 70961610}, {'item': 58054225}, {'item': 45071165}, {'item': 67457758}, {'item': 98712695}, {'item': 49428059}, {'item': 24041371}, {'item': 11989997}, {'item': 98074303}, {'item': 7241048}, {'item': 54484880}, {'item': 71970395}, {'item': 86119832}, {'item': 24314989}, {'item': 8284186}, {'item': 31347068}, {'item': 33989793}, {'item': 33716711}, {'item': 98400977}, {'item': 88022290}, {'item': 15761619}, {'item': 23809727}, {'item': 24880345}, {'item': 22889604}, {'item': 39822239}, {'item': 88613554}, {'item': 26350389}, {'item': 42377571}, {'item': 89624014}, {'item': 12162487}, {'item': 81017396}, {'item': 1715542}, {'item': 84463434}, {'item': 90448637}, {'item': 7042264}, {'item': 22224190}, {'item': 31661759}, {'item': 9415603}, {'item': 3053183}, {'item': 6839995}, {'item': 62844103}, {'item': 10884691}, {'item': 85486295}, {'item': 49185115}, {'item': 84864974}, {'item': 81061404}, {'item': 32121572}, {'item': 35671652}, {'item': 58628837}, {'item': 60426573}]",Reuse,Wastewater,Tourism,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.5411048260622996
45824363,2021,book-chapter,1,1,['Alan Shapiro'],['British Columbia Institute of Technology'],"[{'item': 13891376}, {'item': 85496519}, {'item': 86354593}, {'item': 69328938}, {'item': 60884989}]",Sustainability,Business,Computer science,"[{'id': 'https://metadata.un.org/sdg/12', 'display_name': 'Responsible consumption and production', 'score': 0.54}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-7.129848278660168
23878798,2021,article,0,1,['Gabriel Tedesco Wedy'],['Universidade do Vale do Rio dos Sinos'],"[{'item': 33733182}, {'item': 54682462}, {'item': 73152136}]",Sanitation,Political science,Welfare economics,"[{'id': 'https://metadata.un.org/sdg/2', 'display_name': 'Zero hunger', 'score': 0.43}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-8.516142639780059
16237400,2021,book-chapter,0,2,"['Freedom-Kai Phillips', 'Alexandra R. Harrington']","['University of Cambridge', 'Albany Law School']","[{'item': 46266868}, {'item': 70677556}, {'item': 29933858}, {'item': 54403401}, {'item': 9777596}, {'item': 46597061}, {'item': 46516019}, {'item': 65695188}, {'item': 5554830}]",Psychology,Mathematics education,,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-5.743553917540277
62596982,2021,other,0,2,"['Catarina Fonseca', 'Laura van de Lande']","['IRC International Water and Sanitation Centre', 'IRC International Water and Sanitation Centre']","[{'item': 92890341}, {'item': 99070082}, {'item': 98244212}, {'item': 55815557}]",Accountability,Sanitation,Civil society,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-7.705212423563729
99849781,2021,book-chapter,0,5,"['Subodh K. Sharma', 'Sudan Raj Panthi', 'Raja Ram Pote Shrestha', 'Manish Baidya', 'Prativa Poudel']","['Swiss Tropical and Public Health Institute', 'University of Basel', 'Kathmandu University']","[{'item': 98958692}, {'item': 51920350}, {'item': 41303003}, {'item': 7086353}, {'item': 78470238}, {'item': 85423677}, {'item': 20621845}, {'item': 46574372}, {'item': 79015548}, {'item': 46557718}, {'item': 81730174}, {'item': 96116939}, {'item': 51954809}, {'item': 85600611}, {'item': 10991454}, {'item': 8200672}, {'item': 36462196}, {'item': 34548721}, {'item': 6018560}, {'item': 18547293}, {'item': 49036604}, {'item': 5784574}, {'item': 52360910}, {'item': 23477087}, {'item': 72841369}, {'item': 21615429}, {'item': 93757569}, {'item': 64424074}, {'item': 67555959}, {'item': 96520988}, {'item': 64124677}, {'item': 19289067}, {'item': 5079639}, {'item': 37333187}, {'item': 28418625}, {'item': 58675040}, {'item': 8836992}, {'item': 89151777}, {'item': 14530456}, {'item': 27135055}, {'item': 86543209}, {'item': 20407192}, {'item': 23351143}, {'item': 91700651}, {'item': 67413911}, {'item': 44444282}, {'item': 6974659}, {'item': 30494029}, {'item': 60476314}, {'item': 49233059}, {'item': 66729545}, {'item': 97863946}, {'item': 35345450}, {'item': 69883037}, {'item': 88089345}, {'item': 66845788}, {'item': 20431759}, {'item': 7461016}, {'item': 13416709}, {'item': 6893658}, {'item': 7932461}, {'item': 8824449}, {'item': 34957768}, {'item': 95967602}, {'item': 83563468}, {'item': 22268441}, {'item': 50641625}, {'item': 97625674}, {'item': 51106770}, {'item': 12483307}, {'item': 43736439}, {'item': 35487131}, {'item': 84969021}, {'item': 68607183}, {'item': 51868507}, {'item': 62178241}, {'item': 79961168}, {'item': 96137171}, {'item': 96318869}, {'item': 23939745}, {'item': 67780165}, {'item': 41201125}, {'item': 70961610}, {'item': 58054225}, {'item': 45071165}, {'item': 67457758}, {'item': 98712695}, {'item': 49428059}, {'item': 24041371}, {'item': 11989997}, {'item': 98074303}, {'item': 7241048}, {'item': 54484880}, {'item': 71970395}, {'item': 86119832}, {'item': 24314989}, {'item': 8284186}, {'item': 31347068}, {'item': 33989793}, {'item': 33716711}, {'item': 98400977}, {'item': 88022290}, {'item': 15761619}, {'item': 23809727}, {'item': 24880345}, {'item': 22889604}, {'item': 39822239}, {'item': 88613554}, {'item': 26350389}, {'item': 42377571}, {'item': 89624014}, {'item': 12162487}, {'item': 81017396}, {'item': 1715542}, {'item': 84463434}, {'item': 90448637}, {'item': 7042264}, {'item': 22224190}, {'item': 31661759}, {'item': 9415603}, {'item': 3053183}, {'item': 6839995}, {'item': 62844103}, {'item': 10884691}, {'item': 85486295}, {'item': 49185115}, {'item': 84864974}, {'item': 81061404}, {'item': 32121572}, {'item': 35671652}, {'item': 58628837}, {'item': 60426573}]",Sanitation,Clean water,Climate change,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,0.5411048260622996
25370320,2021,book-chapter,0,2,"['Thiago Leite Cruz', 'Erleyvaldo Bispo dos Santos']","['Universidade Federal do Pará', 'Universidade Federal Rural do Rio de Janeiro']","[{'item': 37021216}, {'item': 98292572}, {'item': 7081132}, {'item': 14840292}, {'item': 33425135}, {'item': 10753761}, {'item': 20951890}, {'item': 32745019}, {'item': 35905337}, {'item': 80390063}, {'item': 38971991}, {'item': 53225862}, {'item': 95559345}, {'item': 26311374}, {'item': 80387087}, {'item': 36903984}, {'item': 90169787}, {'item': 55872906}, {'item': 66551559}, {'item': 44117989}, {'item': 11078923}, {'item': 78505751}, {'item': 57390649}, {'item': 51418175}, {'item': 67486164}, {'item': 90926565}]",Sanitation,Pandemic,Sustainable development,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.4646853511635474
91396544,2022,book-chapter,23,1,['Sinan Küfeoğlu'],['University of Cambridge'],"[{'item': 59095350}, {'item': 87432300}, {'item': 44444282}, {'item': 7988645}, {'item': 55170735}, {'item': 7042264}, {'item': 96507117}, {'item': 54758320}, {'item': 94278994}]",Sanitation,Clean water,Business,"[{'id': 'https://metadata.un.org/sdg/9', 'display_name': 'Industry, innovation and infrastructure', 'score': 0.47}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.917148735290127
92396833,2022,review,21,6,"['Akhilesh K. Yadav', 'Harish Kumar Yadav', 'Aliya Naz', 'Monika Koul', 'Abhiroop Chowdhury', 'Shashank Shekhar']","['University of Delhi', 'University of Delhi', 'O. P. Jindal Global University', 'University of Delhi', 'O. P. Jindal Global University', 'University of Delhi']","[{'item': 94607089}, {'item': 52243361}, {'item': 90945474}, {'item': 91376949}, {'item': 80620555}, {'item': 25948247}, {'item': 68895420}, {'item': 82488135}, {'item': 33606999}, {'item': 32031399}, {'item': 89482542}, {'item': 52102032}, {'item': 49321913}, {'item': 19042545}, {'item': 54823299}, {'item': 70081551}, {'item': 74076962}, {'item': 35601756}, {'item': 49203526}, {'item': 86966696}, {'item': 62109241}, {'item': 37147785}, {'item': 96640400}, {'item': 4381468}, {'item': 37485913}, {'item': 19733364}, {'item': 17028788}, {'item': 43905462}, {'item': 44148635}, {'item': 39842441}, {'item': 19567273}, {'item': 67702128}, {'item': 65901172}, {'item': 32543749}, {'item': 65772064}, {'item': 97438965}, {'item': 20774622}, {'item': 96962228}, {'item': 63543182}, {'item': 82315068}, {'item': 12204065}, {'item': 74844604}, {'item': 54801237}, {'item': 27436121}, {'item': 75843284}, {'item': 50501172}, {'item': 50273341}, {'item': 74258291}, {'item': 8677328}, {'item': 95989036}, {'item': 81896244}, {'item': 29210428}, {'item': 26619140}, {'item': 32438641}, {'item': 43882799}, {'item': 41030746}, {'item': 39452573}, {'item': 56955163}, {'item': 82884116}, {'item': 39734160}, {'item': 61772355}, {'item': 55736353}, {'item': 60351748}, {'item': 63669897}, {'item': 30317563}, {'item': 68047518}, {'item': 91413307}, {'item': 64516929}, {'item': 83685009}, {'item': 52323305}, {'item': 64024439}, {'item': 25631513}, {'item': 117399}, {'item': 41666553}, {'item': 38524214}, {'item': 58693600}, {'item': 77391792}, {'item': 19813268}, {'item': 42948690}, {'item': 1439192}, {'item': 65317099}, {'item': 95222708}, {'item': 30993495}, {'item': 47908348}, {'item': 17622567}, {'item': 83286056}, {'item': 54339466}, {'item': 88543707}, {'item': 52604593}, {'item': 68883514}, {'item': 40154978}, {'item': 96766018}, {'item': 44296165}, {'item': 25281915}, {'item': 12759608}, {'item': 26179369}, {'item': 35455558}, {'item': 54137167}, {'item': 76908459}, {'item': 51981958}, {'item': 14321565}, {'item': 98735236}, {'item': 98595336}, {'item': 48936878}, {'item': 56083452}, {'item': 76151173}, {'item': 60369527}, {'item': 77378255}, {'item': 29907876}, {'item': 78428312}, {'item': 16089581}, {'item': 64541945}, {'item': 82584079}, {'item': 14702978}, {'item': 81987778}, {'item': 24397647}, {'item': 73406103}, {'item': 83257423}, {'item': 14915186}, {'item': 21563045}, {'item': 36424142}, {'item': 78545443}, {'item': 29755968}, {'item': 62803978}, {'item': 57535145}, {'item': 26140076}, {'item': 84636969}, {'item': 38464368}, {'item': 30106053}, {'item': 97695916}, {'item': 33544068}, {'item': 47889921}, {'item': 53087011}, {'item': 52664086}, {'item': 17243092}, {'item': 65792590}, {'item': 47549824}, {'item': 50511654}, {'item': 70042673}, {'item': 56059179}, {'item': 91369322}, {'item': 24507600}, {'item': 13990808}, {'item': 24701529}, {'item': 167216}, {'item': 62005953}, {'item': 371148}, {'item': 40345077}, {'item': 7206991}, {'item': 57407456}, {'item': 1772687}, {'item': 50444876}, {'item': 35616844}, {'item': 29798534}, {'item': 35396740}, {'item': 51724316}, {'item': 78420798}, {'item': 24900941}, {'item': 48695968}, {'item': 73041132}, {'item': 9960346}, {'item': 35274401}, {'item': 59000818}, {'item': 40316822}, {'item': 87519653}, {'item': 3629144}, {'item': 90359538}, {'item': 10029559}, {'item': 14312537}, {'item': 6780803}, {'item': 62223606}, {'item': 54124435}, {'item': 58482268}, {'item': 23503615}, {'item': 1500433}, {'item': 27782581}, {'item': 57664976}, {'item': 14349144}, {'item': 29594039}, {'item': 6393138}, {'item': 83396918}, {'item': 33337789}, {'item': 19730637}, {'item': 22554523}, {'item': 25496859}, {'item': 31682782}, {'item': 70721166}, {'item': 79258324}, {'item': 67877308}, {'item': 55909784}, {'item': 82304995}, {'item': 24913641}, {'item': 29875629}, {'item': 78020424}, {'item': 50349847}, {'item': 36577057}, {'item': 49837073}, {'item': 24117100}, {'item': 87294719}, {'item': 848635}, {'item': 71938196}, {'item': 34404619}, {'item': 4744538}, {'item': 74817125}]",Sanitation,Arsenic contamination of groundwater,Environmental remediation,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1750, 'currency': 'USD', 'value_usd': 1750, 'provenance': 'doaj'}",Missing,0.13001201078334665
42335938,2022,article,21,3,"['Omari Sufiani', 'Mtabazi G. Sahini', 'Joyce Elisadiki']","['The University of Dodoma', 'The University of Dodoma', 'The University of Dodoma']","[{'item': 35043205}, {'item': 53796057}, {'item': 37857414}, {'item': 84324324}, {'item': 6287387}, {'item': 62518330}, {'item': 64207271}, {'item': 90003376}, {'item': 88005025}, {'item': 9716969}, {'item': 72216237}, {'item': 51952942}, {'item': 78980960}, {'item': 41668831}, {'item': 45543735}, {'item': 30358452}, {'item': 84996277}, {'item': 67277675}, {'item': 51155997}, {'item': 29713947}, {'item': 90802822}, {'item': 5355711}, {'item': 6604627}, {'item': 24021451}, {'item': 97077287}, {'item': 32158738}, {'item': 61372153}, {'item': 18525490}, {'item': 89709662}, {'item': 38968297}, {'item': 49781627}, {'item': 39810790}, {'item': 31265335}, {'item': 53465987}, {'item': 56286336}, {'item': 83548726}, {'item': 16663382}, {'item': 79759524}, {'item': 16257615}, {'item': 34826666}, {'item': 33741900}, {'item': 54579607}, {'item': 56263139}, {'item': 96315021}, {'item': 77865467}, {'item': 5440283}, {'item': 13276234}, {'item': 9169912}, {'item': 94157957}, {'item': 5252764}, {'item': 3232856}, {'item': 6978744}, {'item': 90251631}, {'item': 63954443}, {'item': 15510728}, {'item': 83591494}, {'item': 67493573}, {'item': 31926189}, {'item': 75949350}, {'item': 40265283}, {'item': 63059490}, {'item': 47975389}, {'item': 37385325}, {'item': 72303971}, {'item': 47719523}, {'item': 23883351}, {'item': 99119069}, {'item': 91885018}, {'item': 58898266}, {'item': 77446950}, {'item': 72279011}, {'item': 71558092}, {'item': 582883}, {'item': 69374384}, {'item': 72304139}, {'item': 97242675}, {'item': 75780242}, {'item': 58386724}, {'item': 71764033}, {'item': 79974567}, {'item': 74471799}, {'item': 74787142}, {'item': 63956835}, {'item': 77477292}, {'item': 723267}, {'item': 60663022}, {'item': 44046599}, {'item': 83200012}, {'item': 1869170}, {'item': 20520174}, {'item': 43882220}]",Capacitive deionization,Desalination,Population,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-1.4967806066396978
67639866,2022,article,14,3,"['Riya Bhattacharya', 'Archana Kumari', 'Debajyoti Bose']","['Shoolini University', 'Magadh University', 'Shoolini University']","[{'item': 38271162}, {'item': 70458692}, {'item': 1343184}, {'item': 46036307}, {'item': 32669573}, {'item': 53640378}, {'item': 48388808}, {'item': 43261512}, {'item': 85952183}, {'item': 66210176}, {'item': 82980129}, {'item': 81305284}, {'item': 20867148}, {'item': 17441083}, {'item': 22612504}, {'item': 58351712}, {'item': 72041396}, {'item': 53287061}, {'item': 55663027}, {'item': 98786005}, {'item': 24697534}, {'item': 47994638}, {'item': 47377548}, {'item': 1382634}, {'item': 90862476}, {'item': 83079105}, {'item': 62026325}, {'item': 27077246}, {'item': 58951214}, {'item': 18451157}]",Sanitation,Sustainability,Biotechnology,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.76180828732728
89891894,2022,article,11,2,"['Verena Germann', 'Guenter Langergraber']","['BOKU University', 'BOKU University']","[{'item': 65923787}, {'item': 9986600}, {'item': 68972855}, {'item': 19091619}, {'item': 10543540}, {'item': 14410262}, {'item': 41883386}, {'item': 78651244}, {'item': 87050231}, {'item': 48555946}, {'item': 42567059}, {'item': 82087187}, {'item': 82655788}, {'item': 10680808}, {'item': 91644601}, {'item': 41528470}, {'item': 28518657}, {'item': 99640209}, {'item': 90837020}, {'item': 93667931}, {'item': 60884989}, {'item': 83118707}, {'item': 97910960}, {'item': 63840033}, {'item': 81222363}, {'item': 8121403}, {'item': 53924825}, {'item': 30010279}, {'item': 47062033}, {'item': 2833976}, {'item': 89805167}, {'item': 93786644}, {'item': 7085088}, {'item': 60919861}, {'item': 60791165}, {'item': 24041371}, {'item': 24226014}, {'item': 55331945}, {'item': 54484880}, {'item': 48169821}, {'item': 52729199}, {'item': 65091615}, {'item': 6798960}, {'item': 31786188}, {'item': 82645264}, {'item': 37291420}, {'item': 27414141}, {'item': 15499209}, {'item': 63757085}, {'item': 9040422}, {'item': 67010223}, {'item': 90046213}, {'item': 40373503}, {'item': 45372817}, {'item': 9613938}, {'item': 115389}, {'item': 25488241}, {'item': 3875439}, {'item': 75495314}, {'item': 50821849}, {'item': 43733779}, {'item': 24475522}, {'item': 90120421}, {'item': 71441974}, {'item': 80375913}, {'item': 25366341}, {'item': 4033060}, {'item': 72675126}, {'item': 94854304}, {'item': 56926473}, {'item': 69030851}, {'item': 14180891}, {'item': 45386422}, {'item': 16336915}, {'item': 53240574}, {'item': 42101771}, {'item': 52719611}]",Sanitation,Context (archaeology),Sustainable development,"[{'id': 'https://metadata.un.org/sdg/9', 'display_name': 'Industry, innovation and infrastructure', 'score': 0.42}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-1.1030715739869301
61788598,2022,article,11,8,"['Verena Germann', 'Florian Borgwardt', 'Joerg Fischer', 'Daniela Fuchs-Hanusch', 'Martin Regelsberger', 'Gerhard Schubert', 'Annett Uhmann', 'Guenter Langergraber']","['BOKU University', 'BOKU University', 'Johannes Kepler University of Linz', 'Graz University of Technology', 'Geological Survey of Austria', 'Geological Survey of Austria', 'BOKU University']","[{'item': 76051345}, {'item': 55782465}, {'item': 39682730}, {'item': 32984441}, {'item': 84057938}, {'item': 71729780}, {'item': 58697268}, {'item': 4365974}, {'item': 95059626}, {'item': 97355121}, {'item': 17204022}, {'item': 10543540}, {'item': 53142501}, {'item': 9046155}, {'item': 34745637}, {'item': 72098469}, {'item': 87383476}, {'item': 55136952}, {'item': 92017367}, {'item': 82009163}, {'item': 56703350}, {'item': 79232808}, {'item': 92383159}, {'item': 20092989}, {'item': 58478660}, {'item': 68072181}, {'item': 54033296}, {'item': 78964218}, {'item': 47573373}, {'item': 94696165}, {'item': 82070908}, {'item': 70782983}, {'item': 65560158}, {'item': 81550457}, {'item': 47256692}, {'item': 96476994}, {'item': 90837020}, {'item': 49365273}, {'item': 53234342}, {'item': 80693592}, {'item': 24866676}, {'item': 47062033}, {'item': 70961610}, {'item': 82418111}, {'item': 55331945}, {'item': 83120902}, {'item': 83572217}, {'item': 54484880}, {'item': 25763600}, {'item': 5203549}, {'item': 1397028}, {'item': 8595651}, {'item': 52729199}, {'item': 14824929}, {'item': 5130521}, {'item': 73192958}, {'item': 28570717}, {'item': 98880196}, {'item': 13847446}, {'item': 68825049}, {'item': 27185799}, {'item': 92813934}, {'item': 56246229}, {'item': 97319715}, {'item': 29143377}, {'item': 75690473}, {'item': 42379757}, {'item': 99418156}, {'item': 65178079}, {'item': 84696704}, {'item': 77835032}, {'item': 25799765}, {'item': 71954776}, {'item': 27619246}, {'item': 77670897}, {'item': 48784901}, {'item': 73997417}, {'item': 28267409}, {'item': 89891894}, {'item': 90676902}, {'item': 56155422}, {'item': 94278994}, {'item': 93970170}]",Sanitation,Context (archaeology),Sustainable development,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 3700, 'currency': 'USD', 'value_usd': 3700, 'provenance': 'doaj'}",Missing,-1.0270856670090083
83249870,2022,article,11,3,"['Han Su', 'Maarten S. Krol', 'Rick J. Hogeboom']","['University of Twente', 'University of Twente', 'University of Twente']","[{'item': 86441667}, {'item': 48390990}, {'item': 92100174}, {'item': 22521375}, {'item': 22810707}, {'item': 73665272}, {'item': 32831215}, {'item': 65560158}, {'item': 3933507}, {'item': 68607183}, {'item': 99571133}, {'item': 36298913}, {'item': 70961610}, {'item': 64989554}, {'item': 13224241}, {'item': 60586488}, {'item': 97333003}, {'item': 99004192}, {'item': 89095625}, {'item': 40373503}, {'item': 4541824}, {'item': 95343252}, {'item': 59939820}, {'item': 40093094}]",Identification (biology),Context (archaeology),Sustainable development,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2690, 'currency': 'EUR', 'value_usd': 3390, 'provenance': 'doaj'}",Missing,-2.4705566031493245
93242362,2022,article,9,6,"['Thaís Aparecida Dibbern', 'Izabela Simon Rampasso', 'Milena Pavan Serafim', 'Rodnei Bertazzoli', 'Walter Leal Filho', 'Rosley Anholon']","['Universidade Estadual de Campinas (UNICAMP)', 'Universidad Católica del Norte', 'Universidade Estadual de Campinas (UNICAMP)', 'Universidade Estadual de Campinas (UNICAMP)', 'HAW Hamburg', 'Universität Hamburg', 'Universidade Estadual de Campinas (UNICAMP)']","[{'item': 40460996}, {'item': 32983609}, {'item': 1810564}, {'item': 74181232}, {'item': 27091874}, {'item': 88600531}, {'item': 90198501}, {'item': 79273417}, {'item': 70782983}, {'item': 43807457}, {'item': 48115241}, {'item': 74745458}, {'item': 83865334}, {'item': 14436075}, {'item': 48801451}, {'item': 7692766}, {'item': 92076212}, {'item': 7582519}, {'item': 45638122}, {'item': 19303855}, {'item': 93432537}, {'item': 49927750}, {'item': 98791236}, {'item': 99147430}, {'item': 24108266}, {'item': 10878338}, {'item': 24476132}, {'item': 56664156}, {'item': 58903573}, {'item': 92522851}, {'item': 54318461}, {'item': 79581197}, {'item': 32610661}, {'item': 75804520}, {'item': 84241623}, {'item': 96351029}]",Computer science,Context (archaeology),Relevance (law),"[{'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals', 'score': 0.53}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.385703824321401
72070511,2022,article,3,5,"['Sazia Ferdous', 'Farah Noshin Chowdhury', 'Md. Liakath Ali', 'Md. Bodrud-Doza', 'Md. Mostafizur Rahman']","['Jahangirnagar University', 'Jahangirnagar University', 'BRAC', 'BRAC', 'Jahangirnagar University']","[{'item': 34469559}, {'item': 75328239}, {'item': 42337911}, {'item': 30773031}, {'item': 11961939}, {'item': 12982416}, {'item': 3373965}, {'item': 93648000}, {'item': 10358839}, {'item': 77384934}, {'item': 23129082}, {'item': 97258089}]",Sanitation,Slum,Socioeconomics,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 1150, 'currency': 'USD', 'value_usd': 1150, 'provenance': 'doaj'}",Missing,-5.7006094017034865
20054043,2022,article,3,2,"['Anis Milena Cesari Kutananda', 'Harmin Sulistyaning Titah']",[],"[{'item': 72279011}, {'item': 25288717}, {'item': 9192705}]",Physics,Humanities,Philosophy,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-5.281464189691243
82033176,2022,article,3,4,"['Maria Inês Paes Ferreira', 'Vicente de Paulo Santos de Oliveira', 'Graham Sakaki', 'Pamela Shaw']","['Instituto Federal Fluminense', 'Instituto Federal Fluminense', 'Vancouver Island University', 'Vancouver Island University']","[{'item': 52959432}, {'item': 43264556}, {'item': 45511407}, {'item': 29479480}, {'item': 87187946}, {'item': 92104436}, {'item': 48531197}, {'item': 20180858}]",Sanitation,Megacity,Business,"[{'id': 'https://metadata.un.org/sdg/17', 'display_name': 'Partnerships for the goals', 'score': 0.41}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,"{'value': 2200, 'currency': 'CHF', 'value_usd': 2382, 'provenance': 'doaj'}",Missing,-6.604579649189602
14551336,2022,book-chapter,1,1,['Innocent Okwuosa'],[],"[{'item': 42569057}, {'item': 5387824}, {'item': 37341337}, {'item': 56754897}, {'item': 17161939}, {'item': 50618716}, {'item': 54301793}, {'item': 69541445}, {'item': 94664390}, {'item': 79022607}, {'item': 44223166}, {'item': 19766733}, {'item': 90226819}, {'item': 77792723}, {'item': 10843594}, {'item': 80390580}, {'item': 68338474}, {'item': 69633549}, {'item': 70087526}, {'item': 24387453}, {'item': 32482653}, {'item': 13129533}, {'item': 7058308}, {'item': 24386966}, {'item': 45076767}, {'item': 99057046}, {'item': 17627809}, {'item': 47849203}, {'item': 64606305}, {'item': 5057990}, {'item': 17953835}, {'item': 87622083}, {'item': 41380719}, {'item': 20437832}, {'item': 91769331}, {'item': 87259757}, {'item': 53407584}, {'item': 87974484}, {'item': 5578826}]",Accounting,Business,Corporate social responsibility,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.2212276278474565
77109837,2022,article,1,2,"['Puthri Rahma Zain', 'Teti Sofia Yanti']","['Bandung Islamic University', 'Bandung Islamic University']","[{'item': 6122034}, {'item': 4082838}, {'item': 24457817}, {'item': 37237213}, {'item': 48122468}, {'item': 45152383}]",Sanitation,Multidimensional scaling,Sustainable development,"[{'id': 'https://metadata.un.org/sdg/6', 'display_name': 'Clean water and sanitation', 'score': 0.45}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-7.277524122432028
31416154,2022,book-chapter,1,1,['Tekalign Tsige Sahilu'],['Rwanda Development Board'],"[{'item': 7314732}, {'item': 78694059}, {'item': 99029638}]",Sanitation,Scarcity,Water scarcity,"[{'id': 'https://metadata.un.org/sdg/6', 'display_name': 'Clean water and sanitation', 'score': 0.58}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-9.110105586180337
31573443,2022,book-chapter,0,1,['Alan Shapiro'],['British Columbia Institute of Technology'],"[{'item': 13891376}, {'item': 85496519}, {'item': 86354593}, {'item': 69328938}, {'item': 60884989}]",Sustainability,Water security,Environmental science,"[{'id': 'https://metadata.un.org/sdg/12', 'display_name': 'Responsible consumption and production', 'score': 0.54}]",Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-4.728078951506456
27861801,2022,book-chapter,0,4,"['B.M.J. Kalpana Balasooriya', 'Wasantha Illangasinghe', 'S. Sumanaweera', 'Jay Rajapakse']",['Queensland University of Technology'],"[{'item': 68506245}, {'item': 51617243}, {'item': 55983811}, {'item': 127171}, {'item': 91203675}, {'item': 1397028}, {'item': 31926931}, {'item': 85840228}, {'item': 34040642}]",Sanitation,Water supply,Business,[],Missing,Missing,Missing,Missing,Missing,Missing,Missing,,Missing,-3.654784470822636
