PMID,Year,Author,Institution,City,Region,State,Latitude,Longitude
56199361,2023,Phenias Sadondo,University of Zimbabwe,Harare,Harare Province,Zimbabwe,-17.782445,31.0546398
56199361,2023,Kudzanai P. Muzondidya,University of Zimbabwe,Harare,Harare Province,Zimbabwe,-17.782445,31.0546398
56199361,2023,Emmanuel Manzungu,University of Zimbabwe,Harare,Harare Province,Zimbabwe,-17.782445,31.0546398
92304896,2023,Yi Yang,Xi'an University of Technology,Xi An Shi,Shan Xi Sheng,China,34.251836,108.993218
92304896,2023,Yuanyuan Zhang,Xi'an University of Technology,Xi An Shi,Shan Xi Sheng,China,34.251836,108.993218
92304896,2023,Le Wang,Xi'an University of Technology,Xi An Shi,Shan Xi Sheng,China,34.251836,108.993218
89914001,2024,Sourav Biswas,International Institute for Population Sciences,Mumbai,Maharashtra,India,19.0490209,72.9148281
89914001,2024,Mihir Adhikary,International Institute for Population Sciences,Mumbai,Maharashtra,India,19.0490209,72.9148281
89914001,2024,Asraful Alam,Serampore College,,West Bengal,India,22.7520027,88.35192769999999
89914001,2024,Nazrul Islam,Cooch Behar Panchanan Barma University,Cooch Behar,West Bengal,India,26.3215884,89.4695429
89914001,2024,Ranjan Roy,North Bengal University,Bagdogra,West Bengal,India,26.7094526,88.3541556
32455742,2024,Huadong Guo,,,,,,
18897522,2024,Muhammad Ilham Hisyam,Diponegoro University,,Jawa Tengah,Indonesia,-7.051962499999999,110.4408916
18897522,2024,Marwini,Diponegoro University,,Jawa Tengah,Indonesia,-7.051962499999999,110.4408916
23993441,2024,Megersa Olumana Dinka,University of Johannesburg,Johannesburg,Gauteng,South Africa,-26.205647,28.0337185
23993441,2024,Joan Nyika,University of Johannesburg,Johannesburg,Gauteng,South Africa,-26.205647,28.0337185
98777269,2024,Yingchun Ge,Northwest Institute of Eco-Environment and Resources,,,,,
98777269,2024,Jing Wang,Chinese Academy of Sciences,,Bei Jing Shi,China,39.9106327,116.3356321
90590718,2024,Denis Obura,,,,,,
90590718,2024,David Kimera,,,,,,
90590718,2024,Derrick Dadebo,,,,,,
50483334,2024,Cindy Permata,Universitas Pembangunan Nasional Veteran Jakarta,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.315644100000001,106.7934612
50483334,2024,Ayu Larasati,Universitas Pembangunan Nasional Veteran Jakarta,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.315644100000001,106.7934612
50483334,2024,Meira Lalia Ayuningtyas,Universitas Pembangunan Nasional Veteran Jakarta,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.315644100000001,106.7934612
50483334,2024,Azzahra Aulia Kresna Putri,Universitas Pembangunan Nasional Veteran Jakarta,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.315644100000001,106.7934612
50483334,2024,Aurell Valentdava Wahyudi,Universitas Pembangunan Nasional Veteran Jakarta,,Daerah Khusus Ibukota Jakarta,Indonesia,-6.315644100000001,106.7934612
13736876,2024,Zenobia Talpur,Korea Institute of Civil Engineering and Building Technology,Goyang-si,Gyeonggi-do,South Korea,37.6690988,126.7392247
13736876,2024,Sijung Choi,Korea Institute of Civil Engineering and Building Technology,Goyang-si,Gyeonggi-do,South Korea,37.6690988,126.7392247
13736876,2024,Il-Moon Chung,Korea Institute of Civil Engineering and Building Technology,Goyang-si,Gyeonggi-do,South Korea,37.6690988,126.7392247
78881981,2024,Huadong Guo,,,,,,
3035744,2024,Arti Saxena,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
3035744,2024,Rajeev Kumar,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
3035744,2024,Vijay Kumar,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
3035744,2024,Jyoti Chawla,Manav Rachna International Institute of Research and Studies,Faridabad,Haryana,India,28.4502646,77.2854983
16420349,2024,Federico Alberto Sanchez Santillano,,,,,,
16420349,2024,Margaret Koli,,,,,,
16420349,2024,Ambe Emmanuel Cheo,,,,,,
16420349,2024,Axel Nguedia Nguedoung,,,,,,
16420349,2024,Erick Gankam Tambo,,,,,,
15319216,2024,A. Khattak,,,,,,
15319216,2024,Zujaja Wahaj,,,,,,
15319216,2024,Maria Alzira Pimenta Dinis,,,,,,
32036712,2024,Simon Ofori Ametepey,,,,,,
32036712,2024,Clinton Aigbavboa,,,,,,
32036712,2024,Wellington Didibhuku Thwala,,,,,,
32036712,2024,Hutton Addy,,,,,,
22637347,2024,Bothayna Al-Gashgari,,,,,,
22637347,2024,Fatimah Almulhim,,,,,,
22637347,2024,Claudia Sanchez-Huerta,,,,,,
22637347,2024,Pei‐Ying Hong,,,,,,
44326154,2024,S. P. Dange,,,,,,
44326154,2024,Kumaraguru Arumugam,,,,,,
44326154,2024,Sai Saraswathi Vijayaraghavalu,,,,,,
89351634,2024,Hamidullah Aman,King Fahd University of Petroleum and Minerals,Dhahran,Eastern Province,Saudi Arabia,26.3070624,50.1458938
89351634,2024,Ziaul Haq Doost,King Fahd University of Petroleum and Minerals,Dhahran,Eastern Province,Saudi Arabia,26.3070624,50.1458938
89351634,2024,Abdul Wali Hejran,Bost University,Lashkar Gah,Helmand,Afghanistan,31.5927298,64.36436619999999
89351634,2024,Ali Danandeh Mehr,Antalya Bilim University,,Antalya,Türkiye,37.051863,30.620937
89351634,2024,Robert Szczepanek,Middle East University,Sad El Baouchriyeh,Jabal Lubnan,Lebanon,33.8728726,35.5678548
89351634,2024,Gordon Gilja,Jagiellonian University,Kraków,Województwo małopolskie,Poland,50.0620926,19.9333211
58722472,2024,Tonni Agustiono Kurniawan,,,,,,
58722472,2024,Ayesha Mohyuddin,,,,,,
58722472,2024,Joan Cecilia C. Casila,,,,,,
58722472,2024,Prakash Kumar Sarangi,,,,,,
58722472,2024,Hussein E. Al‐Hazmi,,,,,,
58722472,2024,Yusuf Wibisono,,,,,,
58722472,2024,Tutuk Djoko Kusworo,,,,,,
58722472,2024,Md. Munir Hayet Khan,,,,,,
58722472,2024,Soufiane Haddout,,,,,,
12793294,2024,Hock Lye Koh,,,,,,
12793294,2024,Su Yean Teh,,,,,,
65671305,2024,Sachin Kumar,,,,,,
65671305,2024,Kumar Utkarsh,,,,,,
65671305,2024,Nivedita,,,,,,
65671305,2024,Pradeep Kumar,,,,,,
65671305,2024,Arif Khan,,,,,,
6692584,2024,I Khalik,IPB University,,,,,
6692584,2024,Asep Sapei,IPB University,,,,,
6692584,2024,Sigid Hariyadi,IPB University,,,,,
6692584,2024,Elisa Anggraeni,IPB University,,,,,
12724479,2024,Muhammad Prasetya Kurniawan,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Setyawan Bekti Wibowo,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Nurulia Hidayah,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Probo Santoso,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Danis Syalwa Octaviani,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Errika Anggraini Larasati,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Atika Yulia Rachman,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Almaira Daffa Nurramdhana,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
12724479,2024,Citra Aulia Mahardini Gunawan,Universitas Gadjah Mada,,Daerah Istimewa Yogyakarta,Indonesia,-7.7711974,110.3790996
61046899,2024,Britta Ricker,Utrecht University,Utrecht,Utrecht,Netherlands,52.0859667,5.1715372
61046899,2024,Maarten B. Eppinga,University of Zurich,Zürich,Zürich,Switzerland,47.3745896,8.5486629
61046899,2024,Sharona S. Jurgens,University of Aruba,Oranjestad,,Aruba,12.5236101,-70.034233
61046899,2024,Eric Mijts,University of Aruba,Oranjestad,,Aruba,12.5236101,-70.034233
57720362,2024,Avrom D. Epstein,MIREA - Russian Technological University,Moskva,Moskva,Russia,55.6699354,37.4802999
57720362,2024,В.А. Шкаредо,MIREA - Russian Technological University,Moskva,Moskva,Russia,55.6699354,37.4802999
44290792,2024,Hock Lye Koh,,,,,,
44290792,2024,Su Yean Teh,,,,,,
44290792,2024,Chai Jian Tay,,,,,,
44290792,2024,Mohd Hafiz Mohd,,,,,,
6076629,2024,Nicolás Acosta-González,Pontificia Universidad Católica del Ecuador,Quito,Pichincha,Ecuador,-0.2094901,-78.4914337
6076629,2024,Pablo Chafla,Pontificia Universidad Católica del Ecuador,Quito,Pichincha,Ecuador,-0.2094901,-78.4914337
